playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478042,2021,Viktor Arvidsson,LAK,L,all,57,58492.0,1206.0,56.82,0.62,0.49,0.62,0.51,0.63,0.52,277.0,217.49,24.05,15.35,46.69,6.89,115.39,84.63,23.21,24.07,23.24,12.0,10.0,204.0,89.0,71.0,364.0,41.0,19.0,18.0,3.0,42.0,8.0,98.0,108.0,185.0,274.0,11.0,22.0,12.0,19.0,17.0,13.0,204.0,64.0,25.0,7.09,7.58,9.38,7.0,5.0,7.0,366.37,293.0,293.99,5.0,3.41,4.16,6.24,21.21,21.27,20.86,1206.0,242.0,113.0,212.0,639.0,170.0,145.0,181.0,710.0,12.0,15.0,149692.0,22.0,30.0,15.0,41.0,720.14,73.49,69.66,73.56,69.73,713.0,280.0,273.0,1266.0,60.0,78.0,15.0,709.0,205.0,79.0,21.6,25.08,26.8,17.0,16.0,27.0,1268.82,993.0,993.52,11.97,17.89,17.64,67.83,67.88,66.23,425.11,44.52,42.87,45.08,43.4,430.0,147.0,203.0,780.0,43.0,36.0,3.0,404.0,122.0,51.0,12.92,14.73,16.89,12.0,21.0,10.0,788.41,577.0,582.49,6.21,7.69,7.93,42.8,43.31,42.64,122.6,125.63,2295.0,2197.0,0.0,0.0,0.0,0.0,0.0,0.0
8478042,2021,Viktor Arvidsson,LAK,L,5on5,57,46913.0,1031.0,56.82,0.57,0.52,0.56,0.54,0.58,0.54,252.0,171.55,14.22,11.38,38.09,5.29,91.87,70.15,13.83,14.24,13.86,10.0,6.0,162.0,69.0,62.0,293.0,27.0,11.0,12.0,1.0,37.0,5.0,75.0,91.0,151.0,220.0,9.0,18.0,12.0,17.0,16.0,12.0,178.0,44.0,9.0,6.53,5.29,2.39,7.0,2.0,2.0,295.37,231.0,231.98,5.0,2.37,3.03,2.61,13.98,14.03,13.77,1031.0,145.0,106.0,193.0,587.0,145.0,129.0,144.0,613.0,12.0,11.0,123148.0,18.0,24.0,12.0,38.0,518.12,46.23,44.43,46.3,44.52,517.0,194.0,193.0,904.0,38.0,48.0,11.0,528.0,137.0,46.0,16.7,16.92,12.61,10.0,11.0,17.0,906.82,711.0,711.52,7.38,10.31,10.7,42.92,42.98,42.24,376.68,34.18,32.65,34.72,33.17,380.0,132.0,189.0,701.0,34.0,36.0,3.0,372.0,103.0,37.0,11.84,12.24,10.11,10.0,19.0,5.0,709.41,512.0,517.49,5.4,7.69,7.93,31.64,32.16,31.62,87.6,81.43,1906.0,1617.0,1.17,0.53,23.0,18.0,19.0,12.0
8478042,2021,Viktor Arvidsson,LAK,L,4on5,57,18.0,3.0,2.46,0.0,0.22,0.0,0.19,0.0,0.23,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.8,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8478042,2021,Viktor Arvidsson,LAK,L,5on4,57,9183.0,134.0,56.27,0.89,0.93,0.9,0.91,0.88,0.89,171.0,31.0,5.09,2.99,6.25,1.1,17.26,9.3,4.79,5.09,4.79,1.0,3.0,30.0,12.0,6.0,48.0,8.0,4.0,4.0,2.0,4.0,1.0,16.0,13.0,26.0,38.0,2.0,4.0,0.0,1.0,0.0,0.0,21.0,13.0,8.0,0.36,1.54,3.2,0.0,2.0,2.0,48.0,42.0,42.0,0.0,0.77,0.56,2.4,3.46,3.46,3.34,134.0,85.0,1.0,14.0,34.0,23.0,8.0,27.0,76.0,0.0,0.0,6987.0,4.0,0.0,0.0,0.0,162.77,17.08,16.18,17.08,16.18,159.0,68.0,65.0,292.0,16.0,21.0,3.0,156.0,53.0,18.0,3.9,6.42,6.76,7.0,4.0,5.0,292.0,227.0,227.0,3.77,4.48,4.36,16.48,16.48,15.88,24.46,2.2,2.15,2.2,2.15,30.0,2.0,1.0,33.0,3.0,0.0,0.0,21.0,10.0,1.0,0.62,1.33,0.25,2.0,1.0,0.0,33.0,32.0,32.0,0.31,0.0,0.0,2.5,2.5,2.45,13.86,1.07,200.0,21.0,0.0,0.2,0.0,2.0,0.0,2.0
8471707,2021,James Neal,STL,L,other,19,80.0,4.0,1.97,1.0,0.83,1.0,0.68,1.0,0.75,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.68,0.08,0.08,0.08,0.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.28,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8471707,2021,James Neal,STL,L,all,19,13639.0,295.0,5.46,0.59,0.49,0.56,0.49,0.55,0.48,181.0,26.21,2.46,2.26,5.88,0.95,15.66,9.79,2.4,2.46,2.4,0.0,2.0,31.0,6.0,8.0,45.0,4.0,2.0,2.0,1.0,6.0,0.0,14.0,13.0,29.0,35.0,0.0,0.0,0.0,17.0,2.0,4.0,24.0,13.0,0.0,0.84,1.63,0.0,0.0,2.0,0.0,45.09,37.0,37.13,1.0,0.5,0.34,0.46,2.5,2.48,2.43,295.0,38.0,24.0,45.0,188.0,44.0,27.0,34.0,190.0,0.0,2.0,55482.0,0.0,4.0,2.0,3.0,114.09,10.71,10.46,10.69,10.44,120.0,43.0,47.0,210.0,9.0,8.0,3.0,115.0,42.0,6.0,3.5,4.97,2.25,4.0,3.0,2.0,211.26,163.0,163.53,1.91,1.87,1.87,10.75,10.71,10.55,94.94,7.32,7.13,7.39,7.19,95.0,36.0,32.0,163.0,5.0,8.0,0.0,102.0,27.0,2.0,3.29,3.23,0.81,1.0,4.0,0.0,161.68,131.0,130.77,1.29,1.34,1.34,7.27,7.29,7.19,47.48,48.7,852.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0
8471707,2021,James Neal,STL,L,5on5,19,11564.0,252.0,5.46,0.51,0.46,0.5,0.5,0.49,0.48,185.0,16.72,1.46,1.17,4.06,0.55,9.3,6.48,1.43,1.46,1.43,0.0,1.0,20.0,3.0,7.0,30.0,2.0,1.0,2.0,1.0,3.0,0.0,10.0,7.0,19.0,22.0,0.0,0.0,0.0,17.0,2.0,3.0,17.0,6.0,0.0,0.67,0.79,0.0,0.0,1.0,0.0,30.09,23.0,23.13,1.0,0.24,0.34,0.45,1.25,1.24,1.23,252.0,25.0,23.0,44.0,160.0,38.0,26.0,25.0,163.0,0.0,2.0,45013.0,0.0,4.0,2.0,3.0,79.81,6.71,6.56,6.69,6.54,84.0,30.0,37.0,151.0,4.0,5.0,2.0,85.0,26.0,3.0,2.73,3.22,0.77,2.0,2.0,0.0,152.26,114.0,114.53,1.15,0.85,0.85,7.01,6.98,6.89,86.81,6.45,6.26,6.52,6.32,85.0,35.0,32.0,152.0,3.0,8.0,0.0,96.0,22.0,2.0,3.1,2.54,0.81,1.0,2.0,0.0,150.68,120.0,119.77,1.17,1.34,1.34,6.28,6.3,6.2,30.17,35.29,671.0,684.0,0.09,0.27,5.0,9.0,5.0,7.0
8471707,2021,James Neal,STL,L,4on5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471707,2021,James Neal,STL,L,5on4,19,1995.0,39.0,5.84,0.82,0.89,0.84,0.87,0.81,0.83,90.0,9.49,1.0,1.1,1.83,0.4,6.37,3.31,0.97,1.0,0.97,0.0,1.0,11.0,3.0,1.0,15.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.17,0.84,0.0,0.0,1.0,0.0,15.0,14.0,14.0,0.0,0.26,0.0,0.02,1.24,1.24,1.2,39.0,13.0,1.0,1.0,24.0,5.0,1.0,9.0,24.0,0.0,0.0,3097.0,0.0,0.0,0.0,0.0,33.6,3.92,3.82,3.92,3.82,35.0,13.0,10.0,58.0,5.0,3.0,1.0,30.0,15.0,3.0,0.77,1.67,1.48,2.0,1.0,2.0,58.0,48.0,48.0,0.74,1.03,1.03,3.64,3.64,3.56,8.13,0.88,0.87,0.88,0.87,10.0,1.0,0.0,11.0,2.0,0.0,0.0,6.0,5.0,0.0,0.19,0.69,0.0,0.0,2.0,0.0,11.0,11.0,11.0,0.11,0.0,0.0,0.99,0.99,0.99,7.46,0.88,90.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8477426,2021,Nicholas Paul,TBL,L,other,67,2443.0,53.0,19.86,0.42,0.42,0.45,0.48,0.41,0.49,194.0,8.49,2.19,0.62,1.44,0.25,3.49,3.0,2.09,2.19,2.09,0.0,1.0,8.0,3.0,4.0,15.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,8.0,11.0,0.0,0.0,20.0,1.0,3.0,0.0,2.0,6.0,3.0,0.05,0.8,1.34,0.0,0.0,0.0,15.0,11.0,11.0,0.0,0.16,0.25,0.62,1.73,1.73,1.69,53.0,7.0,18.0,10.0,18.0,7.0,5.0,9.0,32.0,20.0,16.0,4983.0,0.0,2.0,1.0,0.0,22.23,5.18,5.04,5.18,5.04,19.0,11.0,15.0,45.0,2.0,3.0,1.0,14.0,9.0,7.0,0.35,1.19,3.64,0.0,0.0,2.0,45.0,30.0,30.0,0.42,1.53,1.53,4.08,4.08,4.0,31.99,7.22,6.85,7.22,6.85,32.0,11.0,12.0,55.0,7.0,4.0,0.0,18.0,13.0,12.0,0.59,1.59,5.04,2.0,3.0,2.0,55.0,43.0,43.0,0.64,1.53,1.53,6.33,6.33,6.1,9.05,12.75,95.0,102.0,0.0,0.08,0.0,1.0,0.0,1.0
8477426,2021,Nicholas Paul,TBL,L,all,67,67499.0,1506.0,26.48,0.45,0.5,0.46,0.49,0.47,0.49,322.0,151.79,16.06,10.36,31.9,4.82,78.9,63.97,15.46,15.94,15.34,4.0,7.0,145.0,61.0,55.0,261.0,23.0,12.0,11.0,0.0,25.0,15.0,61.0,82.0,133.0,194.0,9.0,24.0,370.0,87.0,52.0,31.0,142.0,49.0,15.0,5.07,6.22,4.77,3.0,6.0,3.0,261.56,206.0,205.89,16.0,2.22,2.54,2.59,15.69,15.57,15.31,1506.0,143.0,299.0,240.0,824.0,224.0,174.0,204.0,904.0,370.0,370.0,175724.0,24.0,30.0,12.0,47.0,543.84,51.84,49.97,51.78,49.93,526.0,221.0,226.0,973.0,33.0,46.0,5.0,549.0,147.0,51.0,16.75,17.95,17.13,8.0,12.0,13.0,973.16,747.0,745.12,7.96,9.57,9.65,50.15,50.01,48.83,618.62,63.18,60.76,63.64,61.2,626.0,229.0,305.0,1160.0,66.0,42.0,12.0,592.0,198.0,65.0,17.21,23.26,22.71,17.0,25.0,24.0,1167.3,855.0,861.35,10.11,11.41,11.39,61.9,62.4,60.81,155.82,158.28,2760.0,2853.0,0.0,0.0,0.0,0.0,0.0,0.0
8477426,2021,Nicholas Paul,TBL,L,5on5,67,54911.0,1174.0,26.48,0.49,0.47,0.5,0.48,0.51,0.48,306.0,126.84,11.36,8.54,27.97,4.07,68.37,52.7,11.09,11.23,10.97,3.0,6.0,120.0,53.0,49.0,222.0,19.0,10.0,8.0,0.0,21.0,11.0,53.0,70.0,110.0,163.0,9.0,24.0,273.0,85.0,35.0,27.0,129.0,35.0,9.0,4.77,4.45,2.14,3.0,5.0,2.0,222.56,173.0,172.89,14.0,1.77,1.92,1.63,11.5,11.39,11.25,1174.0,120.0,156.0,207.0,691.0,191.0,133.0,158.0,692.0,273.0,251.0,141450.0,24.0,24.0,9.0,40.0,466.22,39.52,38.58,39.47,38.53,449.0,192.0,196.0,837.0,28.0,37.0,4.0,483.0,122.0,36.0,14.99,14.87,9.67,8.0,11.0,9.0,837.16,641.0,639.12,6.5,6.94,7.26,38.76,38.63,38.16,449.1,40.42,39.29,40.88,39.73,453.0,168.0,231.0,852.0,42.0,25.0,8.0,438.0,150.0,33.0,13.24,17.74,9.43,13.0,18.0,11.0,859.3,621.0,627.35,6.33,6.6,6.84,39.91,40.4,39.71,97.36,108.87,2106.0,2302.0,1.96,2.1,36.0,40.0,33.0,35.0
8477426,2021,Nicholas Paul,TBL,L,4on5,67,8187.0,221.0,25.3,0.09,0.17,0.12,0.13,0.13,0.14,153.0,7.62,0.6,0.39,0.87,0.21,2.4,5.53,0.6,0.6,0.6,1.0,0.0,8.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,8.0,10.0,0.0,0.0,68.0,1.0,13.0,3.0,6.0,4.0,0.0,0.22,0.38,0.0,0.0,0.0,0.0,11.0,10.0,10.0,2.0,0.09,0.0,0.0,0.69,0.69,0.69,221.0,2.0,120.0,18.0,81.0,17.0,35.0,27.0,142.0,68.0,12.0,11116.0,0.0,2.0,1.0,0.0,20.74,1.56,1.56,1.56,1.56,23.0,6.0,3.0,32.0,1.0,0.0,0.0,21.0,7.0,1.0,0.6,0.75,0.21,0.0,0.0,1.0,32.0,29.0,29.0,0.25,0.0,0.0,1.82,1.82,1.81,134.66,15.41,14.49,15.41,14.49,138.0,49.0,59.0,246.0,17.0,13.0,4.0,132.0,35.0,20.0,3.24,3.92,8.24,2.0,4.0,11.0,246.0,187.0,187.0,3.12,3.29,3.02,15.51,15.51,14.85,5.24,25.07,51.0,341.0,0.16,0.89,1.0,4.0,1.0,4.0
8477426,2021,Nicholas Paul,TBL,L,5on4,67,1958.0,58.0,17.35,0.99,0.9,0.92,0.88,0.94,0.87,329.0,8.84,1.9,0.81,1.62,0.28,4.63,2.74,1.68,1.9,1.68,0.0,0.0,9.0,3.0,1.0,13.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,7.0,10.0,0.0,0.0,8.0,0.0,1.0,1.0,5.0,4.0,3.0,0.03,0.58,1.29,0.0,1.0,1.0,13.0,12.0,12.0,0.0,0.21,0.37,0.35,1.76,1.76,1.68,58.0,14.0,5.0,5.0,34.0,9.0,1.0,10.0,38.0,8.0,65.0,10765.0,0.0,0.0,0.0,1.0,33.9,5.54,4.76,5.54,4.76,34.0,12.0,12.0,58.0,2.0,6.0,0.0,30.0,9.0,7.0,0.79,1.14,3.62,0.0,1.0,1.0,58.0,46.0,46.0,0.78,1.1,0.87,5.46,5.46,4.82,2.13,0.06,0.05,0.06,0.05,2.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.02,0.0,0.0,0.08,0.08,0.07,21.58,2.28,297.0,41.0,0.03,0.0,2.0,0.0,2.0,0.0
8480056,2021,Jack Rathbone,VAN,D,other,9,119.0,6.0,-0.05,0.97,0.78,0.71,0.76,0.75,0.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,2.38,0.43,0.42,0.43,0.42,3.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.1,0.0,0.34,0.0,0.0,0.0,5.0,3.0,3.0,0.06,0.34,0.34,0.15,0.15,0.15,0.69,0.01,0.01,0.01,0.01,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,1.95,0.54,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2021,Jack Rathbone,VAN,D,all,9,7465.0,174.0,-0.4,0.46,0.47,0.47,0.51,0.47,0.5,47.0,10.89,0.47,0.67,2.76,0.35,6.83,4.92,0.47,0.47,0.47,0.0,0.0,10.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,10.0,16.0,1.0,2.0,0.0,5.0,2.0,4.0,15.0,1.0,0.0,0.39,0.08,0.0,0.0,0.0,0.0,21.85,16.0,15.63,3.0,0.13,0.0,0.0,0.6,0.6,0.6,174.0,16.0,15.0,29.0,114.0,26.0,24.0,24.0,100.0,0.0,0.0,25535.0,2.0,6.0,3.0,8.0,61.41,4.64,4.55,4.59,4.5,64.0,22.0,27.0,113.0,1.0,3.0,0.0,68.0,14.0,4.0,1.82,1.71,1.11,0.0,1.0,0.0,111.74,86.0,84.48,0.87,0.89,0.89,4.61,4.59,4.51,70.12,5.42,5.09,5.51,5.17,74.0,24.0,31.0,129.0,6.0,9.0,2.0,78.0,14.0,6.0,2.17,1.64,1.61,3.0,2.0,1.0,132.01,98.0,99.94,0.96,1.87,1.87,4.51,4.53,4.38,20.89,23.84,396.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2021,Jack Rathbone,VAN,D,5on5,9,6952.0,156.0,-0.4,0.44,0.4,0.45,0.5,0.45,0.48,44.0,10.89,0.47,0.67,2.76,0.35,6.83,4.92,0.47,0.47,0.47,0.0,0.0,10.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,10.0,16.0,1.0,2.0,0.0,5.0,2.0,4.0,15.0,1.0,0.0,0.39,0.08,0.0,0.0,0.0,0.0,20.85,16.0,15.63,3.0,0.13,0.0,0.0,0.6,0.6,0.6,156.0,11.0,14.0,27.0,104.0,20.0,22.0,24.0,90.0,0.0,0.0,19551.0,2.0,6.0,3.0,8.0,54.76,4.16,4.09,4.11,4.04,57.0,20.0,24.0,101.0,1.0,2.0,0.0,60.0,14.0,3.0,1.68,1.71,0.77,0.0,1.0,0.0,99.74,77.0,75.48,0.73,0.56,0.56,4.33,4.31,4.24,66.58,5.36,5.03,5.45,5.12,72.0,21.0,30.0,123.0,6.0,9.0,2.0,73.0,14.0,6.0,2.11,1.64,1.61,3.0,2.0,1.0,126.01,93.0,94.94,0.92,1.87,1.87,4.42,4.43,4.29,9.19,13.91,268.0,265.0,0.34,0.05,5.0,3.0,5.0,3.0
8480056,2021,Jack Rathbone,VAN,D,4on5,9,120.0,3.0,-0.68,0.0,0.19,0.0,0.13,0.0,0.17,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.01,0.01,0.01,0.01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.02,0.02,0.02,0.4,1.74,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2021,Jack Rathbone,VAN,D,5on4,9,274.0,9.0,-0.97,0.54,0.91,0.78,0.88,0.75,0.86,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,5.0,4.0,1.0,0.0,4.0,0.0,0.0,1984.0,0.0,0.0,0.0,0.0,4.27,0.04,0.04,0.04,0.04,4.0,2.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.08,0.0,0.0,0.12,0.12,0.12,1.37,0.04,0.04,0.04,0.04,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05,3.29,0.34,58.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
